season,date,dh_game,home_team_br,away_team_br,home_win,home_runs,away_runs,total_runs,innings,winning_pitcher,losing_pitcher
2024,2024-04-23,1,STL,ARI,0,1,14,15,9,Henry,Matz
2024,2024-04-23,1,TBR,DET,0,2,4,6,9,Faedo,Poche
2024,2024-04-23,1,TEX,SEA,0,0,4,4,9,Gilbert,Dunning
2024,2024-04-23,1,WSN,LAD,0,1,4,5,9,Vesia,Harvey
2024,2024-04-24,1,ATL,MIA,1,4,3,7,10,Minter,Scott
2024,2024-04-24,1,CHC,HOU,1,4,3,7,9,Taillon,Arrighetti
2024,2024-04-24,1,CIN,PHI,1,7,4,11,9,Wilson,Domínguez
2024,2024-04-24,1,CLE,BOS,0,0,8,8,9,Criswell,Carrasco
2024,2024-04-24,1,COL,SDP,0,2,5,7,9,Waldron,Blach
2024,2024-04-24,1,KCR,TOR,1,3,2,5,9,Schreiber,Rodríguez
2024,2024-04-24,1,LAA,BAL,0,5,6,11,9,Kremer,Anderson
2024,2024-04-24,1,MIN,CHW,1,6,3,9,9,Ryan,Crochet
2024,2024-04-24,1,NYY,OAK,1,7,3,10,9,Schmidt,Boyle
2024,2024-04-24,1,PIT,MIL,0,2,3,5,9,Hudson,Fleming
2024,2024-04-24,1,SFG,NYM,0,2,8,10,9,Garrett,Hjelle
2024,2024-04-24,1,STL,ARI,1,5,1,6,9,Gibson,Montgomery
2024,2024-04-24,1,TBR,DET,1,7,5,12,9,Devenski,Vest
2024,2024-04-24,1,TEX,SEA,1,5,1,6,9,Hernández,Miller
2024,2024-04-24,1,WSN,LAD,0,2,11,13,9,Knack,Irvin
2024,2024-04-25,1,CHC,HOU,1,3,1,4,9,Wesneski,Montero
2024,2024-04-25,1,CIN,PHI,0,0,5,5,9,Wheeler,Martinez
2024,2024-04-25,1,CLE,BOS,1,6,4,10,9,Gaddis,Anderson
2024,2024-04-25,1,COL,SDP,1,10,9,19,9,Kinley,Peralta
2024,2024-04-25,1,KCR,TOR,1,2,1,3,5,Ragans,Berríos
2024,2024-04-25,1,MIN,CHW,1,6,3,9,9,Sands,Banks
2024,2024-04-25,1,NYY,OAK,0,1,3,4,9,Wood,Cortés
2024,2024-04-25,1,PIT,MIL,0,5,7,12,9,Koenig,Chapman
2024,2024-04-25,1,TEX,SEA,0,3,4,7,9,Castillo,Heaney
2024,2024-04-25,1,WSN,LAD,0,1,2,3,9,Yamamoto,Gore
2024,2024-04-26,1,ATL,CLE,1,6,2,8,9,Sale,Allen
2024,2024-04-26,1,BAL,OAK,0,2,3,5,10,Spence,Webb
2024,2024-04-26,1,BOS,CHC,0,1,7,8,9,Imanaga,Crawford
2024,2024-04-26,1,CHW,TBR,1,9,4,13,9,Flexen,Eflin
2024,2024-04-26,1,DET,KCR,0,0,8,8,9,Lugo,Olson
2024,2024-04-26,1,LAA,MIN,0,3,5,8,9,Ober,Sandoval
2024,2024-04-26,1,MIA,WSN,0,1,3,4,9,Law,Faucher
2024,2024-04-26,1,MIL,NYY,1,7,6,13,11,Koenig,Tonkin
2024,2024-04-26,1,NYM,STL,0,2,4,6,9,Mikolas,Buttó
2024,2024-04-26,1,SDP,PHI,0,3,9,12,9,Nola,Musgrove
2024,2024-04-26,1,SEA,ARI,1,6,1,7,9,Hancock,Gallen
2024,2024-04-26,1,SFG,PIT,1,3,0,3,9,Doval,Bednar
2024,2024-04-26,1,TEX,CIN,1,2,1,3,9,Leclerc,Sims
2024,2024-04-26,1,TOR,LAD,0,2,12,14,9,Stone,Bassitt
2024,2024-04-27,1,ATL,CLE,0,2,4,6,11,Barlow,Lee
2024,2024-04-27,1,BAL,OAK,1,7,0,7,9,Irvin,Sears
2024,2024-04-27,1,BOS,CHC,1,17,0,17,9,Slaten,Brown
2024,2024-04-27,1,CHW,TBR,1,8,7,15,10,García,Maton
2024,2024-04-27,1,COL,HOU,0,4,12,16,9,Blanco,Quantrill
2024,2024-04-27,1,DET,KCR,1,6,5,11,9,Faedo,Stratton
2024,2024-04-27,1,LAA,MIN,0,5,16,21,9,Paddack,Soriano
2024,2024-04-27,1,MIA,WSN,0,4,11,15,9,Barnes,Cabrera
2024,2024-04-27,1,MIL,NYY,0,3,15,18,9,Rodón,Ross
2024,2024-04-27,1,NYM,STL,0,4,7,11,9,Gray,Houser
2024,2024-04-27,1,SDP,PHI,0,1,5,6,9,Suarez,Cease
2024,2024-04-27,1,SEA,ARI,1,3,1,4,9,Kirby,Cecconi
2024,2024-04-27,1,SFG,PIT,0,3,4,7,10,Stratton,Rogers
2024,2024-04-27,1,TEX,CIN,0,4,8,12,9,Greene,Lorenzen
2024,2024-04-27,1,TOR,LAD,0,2,4,6,9,Glasnow,Kikuchi
2024,2024-04-28,1,ATL,CLE,1,4,3,7,10,Minter,Clase
2024,2024-04-28,1,BAL,OAK,0,6,7,13,9,McFarland,Kimbrel
2024,2024-04-28,1,BOS,CHC,1,5,4,9,9,Jansen,Leiter
2024,2024-04-28,1,CHW,TBR,1,4,2,6,9,Fedde,Littell
2024,2024-04-28,1,COL,HOU,0,2,8,10,9,Valdez,Gomber
2024,2024-04-28,1,DET,KCR,1,4,1,5,9,Skubal,Wacha
2024,2024-04-28,1,LAA,MIN,0,5,11,16,9,López,Detmers
2024,2024-04-28,1,MIA,WSN,0,9,12,21,9,Law,Bender
2024,2024-04-28,1,MIL,NYY,0,5,15,20,9,Marinaccio,Uribe
2024,2024-04-28,1,NYM,STL,1,4,2,6,11,Garrett,Liberatore
2024,2024-04-28,1,SDP,PHI,0,6,8,14,9,Walker,King
2024,2024-04-28,1,SEA,ARI,0,2,3,5,9,Mantiply,Thornton
2024,2024-04-28,1,SFG,PIT,1,3,2,5,9,Winn,Jones
2024,2024-04-28,1,TEX,CIN,1,4,3,7,9,Dunning,Abbott
2024,2024-04-28,1,TOR,LAD,1,3,1,4,9,Gausman,Grove
2024,2024-04-29,1,ARI,LAD,0,4,8,12,9,Paxton,Henry
2024,2024-04-29,1,BAL,NYY,1,2,0,2,9,Rodriguez,Schmidt
2024,2024-04-29,1,CHW,MIN,0,2,3,5,9,Jax,Brebbia
2024,2024-04-29,1,LAA,PHI,1,6,5,11,9,Cimber,Domínguez
2024,2024-04-29,1,MIA,WSN,0,2,7,9,9,Irvin,Rogers
2024,2024-04-29,1,MIL,TBR,0,0,1,1,9,Pepiot,Wilson
2024,2024-04-29,1,NYM,CHC,0,1,3,4,9,Leiter,Díaz
2024,2024-04-29,1,OAK,PIT,1,5,1,6,9,Boyle,Falter
2024,2024-04-29,1,SDP,CIN,0,2,5,7,9,Lodolo,Waldron
2024,2024-04-29,1,SEA,ATL,1,2,1,3,9,Voth,Minter
2024,2024-04-29,1,TOR,KCR,1,6,5,11,9,Cabrera,Bowlan
2024,2024-04-30,1,ARI,LAD,1,4,3,7,10,McGough,Crismatt
2024,2024-04-30,1,BAL,NYY,1,4,2,6,9,Kremer,Cortés
2024,2024-04-30,1,BOS,SFG,1,4,0,4,9,Criswell,Webb
2024,2024-04-30,1,CHW,MIN,0,5,6,11,9,Thielbar,Kopech
2024,2024-04-30,1,DET,STL,0,1,2,3,9,Liberatore,Miller
2024,2024-04-30,2,DET,STL,1,11,6,17,9,Holton,Leahy
2024,2024-04-30,1,HOU,CLE,1,10,9,19,10,Hader,Gaddis
2024,2024-04-30,1,LAA,PHI,0,5,7,12,9,Alvarado,Estévez
2024,2024-04-30,1,MIA,COL,1,7,6,13,10,Scott,Beeks
2024,2024-04-30,1,MIL,TBR,1,8,2,10,9,Peralta,Alexander
2024,2024-04-30,1,NYM,CHC,1,4,2,6,9,Reid-Foley,Alzolay
2024,2024-04-30,1,OAK,PIT,1,5,2,7,9,Spence,Keller
2024,2024-04-30,1,SDP,CIN,1,6,4,10,9,Darvish,Martinez
2024,2024-04-30,1,SEA,ATL,1,3,2,5,9,Castillo,López
2024,2024-04-30,1,TEX,WSN,1,7,1,8,9,Gray,Gore
2024,2024-04-30,1,TOR,KCR,0,1,4,5,9,Ragans,Berríos
2024,2024-05-01,1,ARI,LAD,0,0,8,8,9,Yamamoto,Montgomery
2024,2024-05-01,1,BAL,NYY,0,0,2,2,9,Gil,Burnes
2024,2024-05-01,1,BOS,SFG,1,6,2,8,9,Crawford,Jefferies
2024,2024-05-01,1,CHW,MIN,0,5,10,15,9,Ober,Leone
2024,2024-05-01,1,DET,STL,1,4,1,5,9,Maeda,Mikolas
2024,2024-05-01,1,HOU,CLE,0,2,3,5,10,Smith,Dubin
2024,2024-05-01,1,LAA,PHI,0,1,2,3,9,Wheeler,Sandoval
2024,2024-05-01,1,MIA,COL,1,4,1,5,9,Muñoz,Hudson
2024,2024-05-01,1,MIL,TBR,1,7,1,8,9,Rea,Eflin
2024,2024-05-01,1,NYM,CHC,0,0,1,1,9,Imanaga,Buttó
2024,2024-05-01,1,OAK,PIT,1,4,0,4,9,Stripling,Priester
2024,2024-05-01,1,SDP,CIN,1,6,2,8,9,De Los Santos,Cruz
2024,2024-05-01,1,SEA,ATL,0,2,5,7,9,Sale,Hancock
2024,2024-05-01,1,TEX,WSN,0,0,1,1,9,Williams,Heaney
2024,2024-05-01,1,TOR,KCR,0,1,6,7,9,Lugo,Bassitt
2024,2024-05-02,1,BAL,NYY,1,7,2,9,9,Akin,Rodón
2024,2024-05-02,1,BOS,SFG,0,1,3,4,9,Walker,Kelly
2024,2024-05-02,1,HOU,CLE,1,8,2,10,9,Scott,Allen
2024,2024-05-02,1,MIA,COL,1,5,4,9,10,Smith,Lawrence
2024,2024-05-02,1,NYM,CHC,1,7,6,13,11,Young,Palencia
2024,2024-05-02,1,TEX,WSN,1,6,0,6,9,Eovaldi,Parker
2024,2024-05-03,1,ARI,SDP,0,1,7,8,9,Cease,Cecconi
2024,2024-05-03,1,CHC,MIL,0,1,3,4,9,Peguero,Alzolay
2024,2024-05-03,1,CIN,BAL,0,0,3,3,9,Irvin,Pagán
2024,2024-05-03,1,CLE,LAA,0,0,6,6,9,Soriano,Bibee
2024,2024-05-03,1,HOU,SEA,1,5,3,8,9,Martinez,Speier
2024,2024-05-03,1,KCR,TEX,1,7,1,8,9,Schreiber,Winn
2024,2024-05-03,1,LAD,ATL,1,4,3,7,11,Grove,Chavez
2024,2024-05-03,1,MIN,BOS,1,5,2,7,9,Paddack,Houck
2024,2024-05-03,1,NYY,DET,1,2,1,3,9,Santana,Foley
2024,2024-05-03,1,OAK,MIA,1,3,1,4,9,Sears,Weathers
2024,2024-05-03,1,PHI,SFG,1,4,3,7,9,Strahm,Hicks
2024,2024-05-03,1,PIT,COL,0,2,3,5,9,Quantrill,Pérez
2024,2024-05-03,1,STL,CHW,1,3,0,3,9,Gray,Keller
2024,2024-05-03,1,TBR,NYM,1,10,8,18,9,Armstrong,Quintana
2024,2024-05-03,1,WSN,TOR,1,9,3,12,9,Barnes,Swanson
2024,2024-05-04,1,ARI,SDP,0,1,13,14,9,King,Pfaadt
2024,2024-05-04,1,CHC,MIL,1,6,5,11,9,Taillon,Myers
2024,2024-05-04,1,CIN,BAL,0,1,2,3,9,Means,Abbott
2024,2024-05-04,1,CLE,LAA,1,7,1,8,9,Lively,Detmers
2024,2024-05-04,1,HOU,SEA,0,0,5,5,9,Gilbert,Valdez
2024,2024-05-04,1,KCR,TEX,0,4,15,19,9,Sborz,Wacha
2024,2024-05-04,1,LAD,ATL,1,11,2,13,9,Glasnow,Elder
2024,2024-05-04,1,MIN,BOS,1,3,1,4,9,López,Booser
2024,2024-05-04,1,NYY,DET,1,5,3,8,9,Schmidt,Mize
2024,2024-05-04,1,OAK,MIA,1,20,4,24,9,Blackburn,Rogers
2024,2024-05-04,1,PHI,SFG,1,14,3,17,9,Suarez,Winn
2024,2024-05-04,1,PIT,COL,1,1,0,1,9,Bednar,Mears
2024,2024-05-04,1,STL,CHW,0,5,6,11,10,Kopech,Fernandez
2024,2024-05-04,1,TBR,NYM,1,3,1,4,9,Adam,Ottavino
2024,2024-05-04,1,WSN,TOR,0,3,6,9,9,Gausman,Irvin
2024,2024-05-05,1,ARI,SDP,1,11,4,15,9,Nelson,Waldron
2024,2024-05-05,1,CHC,MIL,1,5,0,5,9,Assad,Peralta
2024,2024-05-05,1,CIN,BAL,0,1,11,12,9,Kremer,Lodolo
2024,2024-05-05,1,CLE,LAA,1,4,1,5,9,Carrasco,Canning
2024,2024-05-05,1,HOU,SEA,0,4,5,9,9,Muñoz,Hader
2024,2024-05-05,1,KCR,TEX,0,2,3,5,10,Yates,McArthur
2024,2024-05-05,1,LAD,ATL,1,5,1,6,9,Paxton,Fried
2024,2024-05-05,1,MIN,BOS,0,2,9,11,9,Bernardino,Ryan
2024,2024-05-05,1,NYY,DET,1,5,2,7,8,González,Miller
2024,2024-05-05,1,OAK,MIA,0,3,12,15,9,Smith,Boyle
2024,2024-05-05,1,PHI,SFG,1,5,4,9,9,Walker,Webb
2024,2024-05-05,1,PIT,COL,1,5,3,8,9,Ortiz,Feltner
2024,2024-05-05,1,STL,CHW,0,1,5,6,9,Crochet,Gallegos
2024,2024-05-05,1,TBR,NYM,1,7,6,13,10,Ramírez,Diekman
2024,2024-05-05,1,WSN,TOR,1,11,8,19,9,Harvey,Cabrera
2024,2024-05-06,1,CHC,SDP,0,3,6,9,9,Darvish,Lovelady
2024,2024-05-06,1,CLE,DET,1,2,1,3,9,Sandlin,Flaherty
2024,2024-05-06,1,KCR,MIL,1,3,2,5,9,Anderson,Koenig
2024,2024-05-06,1,LAD,MIA,1,6,3,9,9,Yarbrough,Muñoz
2024,2024-05-06,1,MIN,SEA,1,3,1,4,9,Jax,Castillo
2024,2024-05-06,1,OAK,TEX,0,2,4,6,9,Leclerc,Erceg
2024,2024-05-06,1,PHI,SFG,1,6,1,7,9,Wheeler,Black
2024,2024-05-06,1,PIT,LAA,1,4,1,5,9,Keller,Anderson
2024,2024-05-06,1,STL,NYM,0,3,4,7,9,Manaea,Kittredge
2024,2024-05-06,1,TBR,CHW,1,8,2,10,9,Ramírez,Clevinger
2024,2024-05-07,1,ATL,BOS,1,4,2,6,9,Jiménez,Slaten
2024,2024-05-07,1,CHC,SDP,1,3,2,5,9,Neris,De Los Santos
2024,2024-05-07,1,CIN,ARI,0,2,6,8,9,Gallen,Montas
2024,2024-05-07,1,CLE,DET,0,7,11,18,9,Holton,Avila
2024,2024-05-07,1,COL,SFG,0,0,5,5,9,Harrison,Hudson
2024,2024-05-07,1,KCR,MIL,0,5,6,11,9,Koenig,McArthur
2024,2024-05-07,1,LAD,MIA,1,8,2,10,9,Yamamoto,Cabrera
2024,2024-05-07,1,MIN,SEA,0,6,10,16,9,Stanek,Alcala
2024,2024-05-07,1,NYY,HOU,1,10,3,13,9,Gil,Verlander
2024,2024-05-07,1,OAK,TEX,0,8,15,23,9,Ureña,Stripling
2024,2024-05-07,1,PHI,TOR,1,10,1,11,9,Sánchez,Berríos
2024,2024-05-07,1,PIT,LAA,0,0,9,9,9,Sandoval,Priester
2024,2024-05-07,1,STL,NYM,0,5,7,12,9,Buttó,Mikolas
2024,2024-05-07,1,TBR,CHW,1,5,1,6,9,Eflin,Soroka
2024,2024-05-07,1,WSN,BAL,1,3,0,3,9,Williams,Burnes
2024,2024-05-08,1,ATL,BOS,1,5,0,5,9,Sale,Pivetta
2024,2024-05-08,1,CHC,SDP,0,0,3,3,9,Cease,Wesneski
2024,2024-05-08,1,CIN,ARI,0,3,4,7,9,Montgomery,Ashcraft
2024,2024-05-08,1,CLE,DET,1,5,4,9,10,Clase,Lange
2024,2024-05-08,1,COL,SFG,0,6,8,14,9,Hicks,Lambert
2024,2024-05-08,1,KCR,MIL,1,6,4,10,9,Singer,Ross
2024,2024-05-08,1,LAD,MIA,1,3,1,4,9,Stone,Weathers
2024,2024-05-08,1,MIN,SEA,1,6,3,9,9,Paddack,Kirby
2024,2024-05-08,1,NYY,HOU,1,9,4,13,9,Rodón,Arrighetti
2024,2024-05-08,1,OAK,TEX,1,9,4,13,9,Sears,Lorenzen
2024,2024-05-08,2,OAK,TEX,0,11,12,23,9,Robertson,Bido
2024,2024-05-08,1,PHI,TOR,0,3,5,8,9,Bassitt,Nola
2024,2024-05-08,1,PIT,LAA,0,4,5,9,9,Cimber,Ortiz
2024,2024-05-08,1,TBR,CHW,0,1,4,5,9,Flexen,Civale
2024,2024-05-08,1,WSN,BAL,0,6,7,13,12,Suárez,Weems
2024,2024-05-09,1,CHW,CLE,1,3,2,5,9,Fedde,Lively
2024,2024-05-09,1,CIN,ARI,0,4,5,9,9,Ginkel,Cruz
2024,2024-05-09,1,COL,SFG,1,9,1,10,9,Quantrill,Winn
2024,2024-05-09,1,LAA,KCR,0,4,10,14,9,Wacha,Detmers
2024,2024-05-09,1,MIL,STL,1,7,1,8,9,Koenig,Gray
2024,2024-05-09,1,MIN,SEA,1,11,1,12,9,López,Gilbert
2024,2024-05-09,1,NYY,HOU,0,3,4,7,9,Blanco,Stroman
2024,2024-05-10,1,BAL,ARI,1,4,2,6,9,Irvin,Pfaadt
2024,2024-05-10,1,BOS,WSN,0,1,5,6,9,Corbin,Houck
2024,2024-05-10,1,CHW,CLE,1,6,3,9,9,Crochet,Carrasco
2024,2024-05-10,1,COL,TEX,1,4,2,6,9,Bird,Anderson
2024,2024-05-10,1,DET,HOU,0,2,5,7,9,Valdez,Chafin
2024,2024-05-10,1,LAA,KCR,0,1,2,3,9,Duffey,Estévez
2024,2024-05-10,1,MIA,PHI,0,2,8,10,9,Suarez,Rogers
2024,2024-05-10,1,MIL,STL,1,11,2,13,9,Gasser,Lynn
2024,2024-05-10,1,NYM,ATL,0,2,4,6,9,Morton,Quintana
2024,2024-05-10,1,PIT,CHC,0,2,7,9,9,Brown,Jones
2024,2024-05-10,1,SDP,LAD,1,2,1,3,9,Suarez,Grove
2024,2024-05-10,1,SEA,OAK,1,8,1,9,9,Thornton,Blackburn
2024,2024-05-10,1,SFG,CIN,0,2,4,6,9,Abbott,Webb
2024,2024-05-10,1,TBR,NYY,0,0,2,2,9,Schmidt,Bradley
2024,2024-05-10,1,TOR,MIN,0,2,3,5,9,Ryan,Kikuchi
2024,2024-05-11,1,BAL,ARI,1,5,4,9,11,Kimbrel,Jarvis
2024,2024-05-11,1,BOS,WSN,1,4,2,6,9,Martin,Garcia
2024,2024-05-11,1,CHW,CLE,1,3,1,4,9,Hill,McKenzie
2024,2024-05-11,1,COL,TEX,1,8,3,11,9,Kinley,Robertson
2024,2024-05-11,1,DET,HOU,1,8,2,10,9,Skubal,Javier
2024,2024-05-11,1,LAA,KCR,1,9,3,12,9,Anderson,Ragans
2024,2024-05-11,1,MIA,PHI,0,3,8,11,9,Walker,Luzardo
2024,2024-05-11,1,MIL,STL,1,5,3,8,9,Milner,Kittredge
2024,2024-05-11,1,NYM,ATL,0,1,4,5,9,Fried,Scott
2024,2024-05-11,1,PIT,CHC,1,10,9,19,9,Holderman,Thompson
2024,2024-05-11,1,SDP,LAD,0,0,5,5,9,Paxton,Waldron
2024,2024-05-11,1,SEA,OAK,0,1,8,9,9,Estes,Miller
2024,2024-05-11,1,SFG,CIN,1,5,1,6,9,Rogers,Lodolo
2024,2024-05-11,1,TBR,NYY,1,7,2,9,9,Littell,Cortés
2024,2024-05-11,1,TOR,MIN,1,10,8,18,9,Swanson,Jackson
2024,2024-05-12,1,BAL,ARI,0,2,9,11,9,Gallen,Kremer
2024,2024-05-12,1,BOS,WSN,1,3,2,5,9,Bello,Gore
2024,2024-05-12,1,CHW,CLE,0,0,7,7,9,Allen,Soroka
2024,2024-05-12,1,COL,TEX,1,3,1,4,9,Blach,Ureña
2024,2024-05-12,1,DET,HOU,0,3,9,12,9,Verlander,Flaherty
2024,2024-05-12,1,LAA,KCR,0,2,4,6,9,Lugo,Sandoval
2024,2024-05-12,1,MIA,PHI,1,7,6,13,10,Bender,Soto
2024,2024-05-12,1,MIL,STL,0,3,4,7,9,Mikolas,Peguero
2024,2024-05-12,1,NYM,ATL,1,4,3,7,9,Díaz,Minter
2024,2024-05-12,1,PIT,CHC,0,4,5,9,10,Neris,Chapman
2024,2024-05-12,1,SDP,LAD,1,4,0,4,9,Darvish,Buehler
2024,2024-05-12,1,SEA,OAK,1,8,4,12,9,Castillo,Wood
2024,2024-05-12,1,SFG,CIN,1,6,5,11,10,Jackson,Pagán
2024,2024-05-12,1,TBR,NYY,0,6,10,16,9,Gil,Alexander
2024,2024-05-12,1,TOR,MIN,0,1,5,6,9,Ober,Manoah
2024,2024-05-13,1,ARI,CIN,1,6,5,11,9,Martinez,Díaz
2024,2024-05-13,1,ATL,CHC,1,2,0,2,9,Kerr,Wesneski
2024,2024-05-13,1,BAL,TOR,0,2,3,5,10,Romano,Webb
2024,2024-05-13,1,BOS,TBR,0,3,5,8,9,Eflin,Crawford
2024,2024-05-13,1,DET,MIA,1,6,5,11,9,Faedo,Maldonado
2024,2024-05-13,1,HOU,OAK,1,9,2,11,9,Arrighetti,Stripling
2024,2024-05-13,1,LAA,STL,0,5,10,15,9,Leahy,Moore
2024,2024-05-13,1,MIL,PIT,0,6,8,14,9,Keller,Rea
2024,2024-05-13,1,NYM,PHI,0,4,5,9,10,Kerkering,Reid-Foley
2024,2024-05-13,1,SDP,COL,0,4,5,9,9,Hudson,Vásquez
2024,2024-05-13,1,SEA,KCR,1,6,2,8,9,Kirby,Singer
2024,2024-05-13,1,SFG,LAD,0,4,6,10,10,Treinen,Rogers
2024,2024-05-13,1,TEX,CLE,0,0,7,7,9,Gaddis,Leclerc
2024,2024-05-14,1,ARI,CIN,0,2,6,8,9,Greene,Cecconi
2024,2024-05-14,1,ATL,CHC,1,7,0,7,9,Sale,Taillon
2024,2024-05-14,1,BOS,TBR,1,5,4,9,12,Bernardino,Rodríguez
2024,2024-05-14,1,CHW,WSN,0,3,6,9,9,Law,Brebbia
2024,2024-05-14,2,CHW,WSN,1,4,0,4,9,Fedde,Parker
2024,2024-05-14,1,DET,MIA,0,0,1,1,10,Scott,Lange
2024,2024-05-14,1,HOU,OAK,1,2,1,3,10,Hader,Kelly
2024,2024-05-14,1,LAA,STL,0,6,7,13,9,Gray,Strickland
2024,2024-05-14,1,MIL,PIT,1,4,3,7,9,Ross,Priester
2024,2024-05-14,1,MIN,NYY,0,1,5,6,9,Rodón,Paddack
2024,2024-05-14,1,NYM,PHI,0,0,4,4,9,Nola,Buttó
2024,2024-05-14,1,SDP,COL,0,3,6,9,9,Quantrill,Cease
2024,2024-05-14,1,SEA,KCR,0,2,4,6,9,Wacha,Gilbert
2024,2024-05-14,1,SFG,LAD,0,2,10,12,9,Stone,Winn
2024,2024-05-14,1,TEX,CLE,0,4,7,11,9,Lively,Leiter
2024,2024-05-15,1,ARI,CIN,1,2,1,3,9,Thompson,Cruz
2024,2024-05-15,1,ATL,CHC,0,1,7,8,9,Assad,Morton
2024,2024-05-15,1,BAL,TOR,1,3,2,5,9,Coulombe,Romano
2024,2024-05-15,1,BOS,TBR,0,3,4,7,9,Bradley,Houck
2024,2024-05-15,1,CHW,WSN,1,2,0,2,9,Crochet,Corbin
2024,2024-05-15,1,DET,MIA,0,0,2,2,9,Rogers,Mize
2024,2024-05-15,1,HOU,OAK,1,3,0,3,9,Valdez,Brooks
2024,2024-05-15,1,LAA,STL,1,7,2,9,9,Canning,Lynn
2024,2024-05-15,1,MIL,PIT,1,10,2,12,9,Gasser,Pérez
2024,2024-05-15,1,MIN,NYY,0,0,4,4,9,Stroman,López
2024,2024-05-15,1,PHI,NYM,1,10,5,15,9,Suarez,Lucchesi
2024,2024-05-15,1,SDP,COL,0,0,8,8,9,Gomber,King
2024,2024-05-15,1,SEA,KCR,1,4,2,6,9,Woo,Marsh
2024,2024-05-15,1,SFG,LAD,1,4,1,5,9,Webb,Hernández
2024,2024-05-15,1,TEX,CLE,1,4,0,4,9,Gray,Carrasco
2024,2024-05-16,1,BOS,TBR,0,5,7,12,9,Rodríguez,Jansen
2024,2024-05-16,1,CHC,PIT,0,4,5,9,9,Jones,Steele
2024,2024-05-16,1,HOU,OAK,1,8,1,9,9,Javier,Estes
2024,2024-05-16,1,LAD,CIN,0,2,7,9,9,Martinez,Glasnow
2024,2024-05-16,1,MIN,NYY,0,0,5,5,9,Schmidt,Ryan
2024,2024-05-16,1,PHI,NYM,0,5,6,11,11,López,Alvarado
2024,2024-05-17,1,ARI,DET,0,0,13,13,9,Skubal,Nelson
2024,2024-05-17,1,ATL,SDP,0,1,3,4,9,Waldron,Fried
2024,2024-05-17,1,BAL,SEA,1,9,2,11,9,Means,Miller
2024,2024-05-17,1,CHC,PIT,0,3,9,12,9,Skenes,Hendricks
2024,2024-05-17,1,CLE,MIN,1,3,2,5,9,Herrin,Duran
2024,2024-05-17,1,HOU,MIL,1,5,4,9,9,Brown,Peralta
2024,2024-05-17,1,KCR,OAK,1,6,2,8,9,Ragans,Spence
2024,2024-05-17,1,LAD,CIN,1,7,3,10,9,Grove,Cruz
2024,2024-05-17,1,MIA,NYM,1,8,0,8,9,Luzardo,Scott
2024,2024-05-17,1,NYY,CHW,1,4,2,6,9,Cortés,Clevinger
2024,2024-05-17,1,PHI,WSN,1,4,2,6,9,Wheeler,Irvin
2024,2024-05-17,1,SFG,COL,1,10,5,15,9,Hjelle,Feltner
2024,2024-05-17,1,STL,BOS,1,10,6,16,9,Gibson,Bello
2024,2024-05-17,1,TEX,LAA,0,3,9,12,9,Anderson,Heaney
2024,2024-05-17,1,TOR,TBR,0,3,4,7,9,Alexander,Bassitt
2024,2024-05-18,1,ARI,DET,0,3,8,11,9,Flaherty,Gallen
2024,2024-05-18,1,BAL,SEA,0,3,4,7,9,Stanek,Cano
2024,2024-05-18,1,CHC,PIT,1,1,0,1,9,Neris,Bednar
2024,2024-05-18,1,CLE,MIN,1,11,4,15,9,Allen,Ober
2024,2024-05-18,1,HOU,MIL,0,2,4,6,9,Milner,Verlander
2024,2024-05-18,1,KCR,OAK,1,5,3,8,9,Lugo,Stripling
2024,2024-05-18,1,LAD,CIN,1,4,0,4,9,Buehler,Ashcraft
2024,2024-05-18,1,MIA,NYM,1,10,9,19,10,Scott,López
2024,2024-05-18,1,NYY,CHW,1,6,1,7,9,Gil,Keller
2024,2024-05-18,1,PHI,WSN,1,4,3,7,10,Soto,Finnegan
2024,2024-05-18,1,SFG,COL,1,14,4,18,9,Harrison,Blach
2024,2024-05-18,1,STL,BOS,1,7,2,9,9,Romero,Slaten
2024,2024-05-18,1,TEX,LAA,1,3,2,5,13,Rodríguez,Fulmer
2024,2024-05-18,1,TOR,TBR,0,4,5,9,9,Ramírez,Pearson
2024,2024-05-19,1,ARI,DET,1,6,4,10,9,Thompson,Holton
2024,2024-05-19,1,ATL,SDP,0,1,9,10,9,Darvish,Elder
2024,2024-05-19,1,BAL,SEA,1,6,3,9,9,Burnes,Kirby
2024,2024-05-19,1,CHC,PIT,0,2,3,5,9,Keller,Taillon
2024,2024-05-19,1,CLE,MIN,1,5,2,7,9,Clase,Duran
2024,2024-05-19,1,HOU,MIL,1,9,4,13,9,Arrighetti,Rea
2024,2024-05-19,1,KCR,OAK,1,8,4,12,9,Singer,Sears
2024,2024-05-19,1,LAD,CIN,1,3,2,5,10,Banda,Díaz
2024,2024-05-19,1,MIA,NYM,0,3,7,10,9,Manaea,Sánchez
2024,2024-05-19,1,NYY,CHW,1,7,2,9,9,Rodón,Flexen
2024,2024-05-19,1,PHI,WSN,1,11,5,16,9,Nola,Barnes
2024,2024-05-19,1,SFG,COL,1,4,1,5,9,Hicks,Hudson
2024,2024-05-19,1,STL,BOS,0,3,11,14,9,Pivetta,Liberatore
2024,2024-05-19,1,TEX,LAA,0,1,4,5,9,Soriano,Lorenzen
2024,2024-05-19,1,TOR,TBR,1,5,2,7,9,Manoah,Civale
2024,2024-05-20,1,ATL,SDP,0,5,6,11,9,Brito,Jiménez
