date,season,game_pk,home_team,away_team,home_sp_id,away_sp_id,home_sp_k9,home_sp_bb9,home_sp_xfip,home_sp_gb_pct,away_sp_k9,away_sp_bb9,away_sp_xfip,away_sp_gb_pct,home_team_wrc_plus,home_team_obp,away_team_wrc_plus,away_team_obp,home_sp_xra9,away_sp_xra9,combined_sp_xra9,home_bullpen_era14,away_bullpen_era14,park_factor,home_sp_fi_ra9,home_sp_fi_bb_rate,away_sp_fi_ra9,away_sp_fi_bb_rate,home_top3_obp,home_top3_iso,away_top3_obp,away_top3_iso,home_win,home_runs,away_runs,total_runs,first_inning_run
2025-09-06,2025,776439,CIN,NYM,663903,804636,9.43,2.6,2.61,0.486,10.8,0.0,0.75,0.412,100.4,0.319,120.6,0.378,2.61,0.75,3.36,7.15,5.4,1.07,7.8,0.143,4.4,0.085,0.344,0.169,0.358,0.213,1,6,3,9,0
2025-09-06,2025,776440,CHC,WSN,571510,695418,7.62,2.54,4.24,0.376,7.4,3.33,5.29,0.506,93.9,0.306,81.0,0.26,4.24,5.29,9.53,6.08,2.92,0.99,1.2,0.073,2.25,0.1,0.333,0.21,0.34,0.197,0,1,2,3,1
2025-09-06,2025,776443,BAL,LAD,669432,808967,8.68,1.29,2.11,0.479,10.36,3.33,3.68,0.581,95.0,0.316,101.2,0.328,2.11,3.68,5.79,4.82,4.19,0.98,0.69,0.098,6.23,0.111,0.338,0.17,0.33,0.219,1,4,3,7,0
2025-09-06,2025,776447,ATL,SEA,694462,682243,8.9,2.76,2.64,0.481,6.19,2.25,7.4,0.396,99.6,0.318,95.2,0.306,2.64,7.4,10.04,6.52,5.9,1.02,1.5,0.048,3.0,0.077,0.347,0.178,0.333,0.247,0,2,10,12,1
2025-09-06,2025,776424,ARI,BOS,694297,608337,7.4,1.85,3.31,0.467,7.36,4.91,4.04,0.443,97.5,0.303,106.0,0.342,3.31,4.04,7.35,4.06,4.97,1.03,6.0,0.079,3.6,0.115,0.37,0.235,0.332,0.169,1,5,1,6,0
2025-09-06,2025,776435,DET,CHW,669373,527048,9.95,2.27,3.75,0.405,8.72,1.66,2.5,0.393,120.5,0.397,103.3,0.344,3.75,2.5,6.25,5.48,6.56,0.96,1.29,0.096,3.0,0.083,0.349,0.201,0.327,0.115,1,6,0,6,1
2025-09-07,2025,776418,TEX,HOU,571578,664285,6.94,3.47,6.11,0.461,6.75,3.68,4.31,0.5,101.8,0.324,102.0,0.33,6.11,4.31,10.42,6.75,3.53,1.01,3.6,0.109,6.43,0.104,0.291,0.161,0.356,0.174,1,4,2,6,0
2025-09-07,2025,776421,TBR,CLE,656876,800048,6.91,0.94,4.65,0.378,7.41,1.59,2.03,0.444,88.0,0.294,82.9,0.269,4.65,2.03,6.68,3.38,4.91,0.98,4.5,0.103,6.0,0.067,0.325,0.169,0.345,0.161,0,1,2,3,0
2025-09-07,2025,776419,PIT,MIL,696149,694819,6.75,0.75,4.57,0.4,13.81,5.02,3.78,0.286,97.2,0.321,107.6,0.335,4.57,3.78,8.35,4.65,4.1,0.97,4.4,0.085,4.09,0.089,0.323,0.14,0.362,0.154,0,2,10,12,1
2025-09-07,2025,776423,NYY,TOR,608331,453286,8.19,3.03,3.96,0.557,5.65,2.51,5.45,0.29,110.5,0.338,110.9,0.347,3.96,5.45,9.41,4.4,6.23,1.02,4.8,0.045,5.25,0.057,0.374,0.264,0.383,0.225,1,4,3,7,1
2025-09-07,2025,776426,MIA,PHI,663969,592836,6.0,5.0,5.26,0.571,5.26,3.16,4.55,0.527,99.5,0.315,108.2,0.343,5.26,4.55,9.81,7.52,5.9,0.97,4.4,0.085,7.2,0.089,0.34,0.164,0.359,0.235,1,5,4,9,1
2025-09-07,2025,776414,LAA,ATH,815083,622663,5.79,3.86,3.15,0.357,7.71,1.93,2.08,0.636,86.4,0.28,108.1,0.338,3.15,2.08,5.23,6.04,5.24,0.99,4.4,0.085,4.09,0.1,0.337,0.219,0.343,0.259,1,4,3,7,1
2025-09-07,2025,776422,KCR,MIN,547179,641927,9.31,2.33,3.67,0.431,7.0,1.33,4.93,0.301,105.8,0.334,89.9,0.295,3.67,4.93,8.6,3.14,9.98,1.02,0.0,0.032,4.5,0.024,0.336,0.184,0.339,0.216,0,1,5,6,1
2025-09-07,2025,776416,STL,SFG,543243,678906,9.93,3.1,5.12,0.494,9.39,3.52,2.63,0.447,89.3,0.287,109.1,0.34,5.12,2.63,7.75,4.23,4.34,0.99,4.8,0.103,9.0,0.111,0.335,0.164,0.346,0.188,1,4,3,7,0
2025-09-07,2025,776417,COL,SDP,685299,656302,8.23,1.98,3.63,0.371,11.28,6.04,4.4,0.328,95.6,0.305,103.2,0.345,3.63,4.4,8.03,5.84,6.71,1.12,6.75,0.103,3.6,0.14,0.329,0.162,0.342,0.152,0,1,8,9,1
2025-09-07,2025,776429,CIN,NYM,668881,687075,10.65,1.14,2.81,0.311,8.6,3.2,4.1,0.435,102.0,0.323,120.2,0.378,2.81,4.1,6.91,7.11,5.84,1.07,2.25,0.0,4.4,0.085,0.343,0.168,0.364,0.235,1,3,2,5,0
2025-09-07,2025,776420,CHC,WSN,519141,674841,8.68,0.96,4.33,0.586,7.2,3.6,2.75,0.538,95.6,0.318,84.9,0.272,4.33,2.75,7.08,6.0,2.88,0.99,4.4,0.085,4.4,0.085,0.334,0.164,0.316,0.181,0,3,6,9,0
2025-09-07,2025,776427,BAL,LAD,608372,477132,6.66,2.1,4.12,0.414,6.18,2.28,3.01,0.494,103.4,0.323,100.0,0.321,4.12,3.01,7.13,4.67,4.93,0.98,7.62,0.082,5.54,0.071,0.332,0.161,0.36,0.219,0,2,5,7,1
2025-09-07,2025,776428,ATL,SEA,666214,622491,8.17,3.55,3.54,0.385,8.75,2.66,6.61,0.481,97.4,0.312,93.1,0.296,3.54,6.61,10.15,7.03,5.95,1.02,1.0,0.0,4.8,0.085,0.345,0.178,0.335,0.251,0,2,18,20,0
2025-09-07,2025,776415,ARI,BOS,669194,678394,7.89,0.91,3.45,0.33,7.12,2.37,3.41,0.472,98.4,0.308,104.1,0.336,3.45,3.41,6.86,4.3,5.08,1.03,3.0,0.05,2.4,0.07,0.369,0.235,0.331,0.167,0,4,7,11,0
2025-09-07,2025,776425,DET,CHW,450203,663436,11.88,4.68,5.03,0.385,7.46,4.62,5.72,0.297,93.6,0.306,101.6,0.321,5.03,5.72,10.75,5.52,6.41,0.96,4.5,0.185,3.0,0.081,0.327,0.209,0.347,0.149,0,4,6,10,1
2025-09-08,2025,776406,TEX,MIL,656641,500779,7.11,2.84,3.54,0.324,5.6,3.62,5.24,0.337,102.2,0.322,109.4,0.353,3.54,5.24,8.78,6.75,4.05,1.01,2.25,0.0,2.57,0.121,0.291,0.158,0.344,0.168,1,5,0,5,0
2025-09-08,2025,776399,SFG,ARI,657277,622503,8.42,1.45,3.21,0.636,6.0,2.57,3.29,0.507,106.1,0.338,97.7,0.306,3.21,3.29,6.5,4.93,4.5,0.95,1.8,0.055,3.0,0.0,0.345,0.187,0.368,0.233,1,11,5,16,0
2025-09-08,2025,776400,SEA,STL,693433,571945,10.01,2.73,3.25,0.475,3.65,3.28,5.14,0.484,102.5,0.328,88.2,0.288,3.25,5.14,8.39,5.49,3.2,0.93,4.8,0.091,8.4,0.055,0.336,0.251,0.343,0.158,1,4,2,6,0
2025-09-08,2025,776407,SDP,CIN,506433,666157,9.78,2.35,5.54,0.295,11.57,1.93,1.86,0.538,98.1,0.303,101.0,0.321,5.54,1.86,7.4,5.57,7.48,0.96,6.55,0.087,3.27,0.068,0.343,0.153,0.343,0.167,1,4,3,7,1
2025-09-08,2025,776405,PHI,NYM,605400,690997,9.64,3.38,5.08,0.328,9.82,2.45,2.41,0.661,106.1,0.336,119.4,0.375,5.08,2.41,7.49,5.67,5.51,1.02,18.0,0.13,4.5,0.176,0.348,0.229,0.363,0.235,1,1,0,1,0
2025-09-08,2025,776409,MIA,WSN,676083,676917,5.6,1.02,4.62,0.414,7.92,2.52,5.71,0.446,99.2,0.315,104.4,0.325,4.62,5.71,10.33,7.11,3.14,0.97,3.75,0.0,1.5,0.04,0.337,0.16,0.333,0.184,0,7,15,22,0
2025-09-08,2025,776411,LAA,MIN,702674,680573,7.2,1.8,2.75,0.5,9.35,5.19,8.8,0.28,88.0,0.287,88.4,0.29,2.75,8.8,11.55,6.06,9.71,0.99,4.4,0.085,1.64,0.093,0.34,0.211,0.366,0.174,0,3,12,15,0
2025-09-08,2025,776413,CLE,KCR,677944,686701,8.03,1.09,6.07,0.367,9.55,2.96,3.92,0.23,81.6,0.265,104.6,0.332,6.07,3.92,9.99,4.33,2.81,0.97,3.0,0.068,0.82,0.054,0.329,0.16,0.336,0.184,1,10,2,12,1
2025-09-08,2025,776412,ATL,CHC,693821,684007,6.89,2.3,3.31,0.522,7.29,1.62,4.8,0.344,105.6,0.352,94.2,0.308,3.31,4.8,8.11,8.52,6.33,1.02,5.14,0.145,5.54,0.038,0.345,0.181,0.333,0.208,1,4,1,5,1
2025-09-08,2025,776410,ATH,BOS,806960,676979,10.38,3.46,3.0,0.339,10.5,0.9,4.88,0.458,107.0,0.329,102.3,0.331,3.0,4.88,7.88,4.98,4.94,1.05,0.0,0.182,1.29,0.019,0.351,0.273,0.334,0.186,0,0,7,7,1
2025-09-08,2025,776408,LAD,COL,607192,801403,10.55,3.8,3.43,0.396,9.51,5.32,4.84,0.431,101.3,0.323,95.0,0.304,3.43,4.84,8.27,5.14,6.26,1.01,1.0,0.062,5.4,0.098,0.36,0.223,0.332,0.193,1,3,1,4,0
2025-09-09,2025,776404,PHI,NYM,624133,640455,9.1,1.52,2.71,0.443,13.7,2.01,4.09,0.371,100.3,0.318,123.6,0.384,2.71,4.09,6.8,3.82,5.79,1.02,0.0,0.102,3.0,0.0,0.356,0.243,0.363,0.235,1,9,3,12,1
2025-09-09,2025,776393,TOR,HOU,669456,677651,10.9,1.04,2.75,0.561,9.0,0.0,5.48,0.333,104.7,0.33,89.4,0.288,2.75,5.48,8.23,6.21,3.43,1.0,0.0,0.0,4.4,0.085,0.373,0.196,0.354,0.153,1,4,3,7,1
2025-09-09,2025,776395,TEX,MIL,683004,694477,10.87,3.29,3.37,0.382,9.9,3.6,4.75,0.448,104.4,0.328,108.9,0.349,3.37,4.75,8.12,6.46,4.23,1.01,3.6,0.109,3.86,0.088,0.32,0.156,0.341,0.183,1,5,4,9,0
2025-09-09,2025,776394,SFG,ARI,592662,668678,8.06,3.51,4.28,0.253,7.45,2.17,3.56,0.464,108.6,0.339,112.7,0.345,4.28,3.56,7.84,4.81,5.68,0.95,2.25,0.095,3.0,0.108,0.345,0.188,0.367,0.231,1,5,3,8,1
2025-09-09,2025,776391,SEA,STL,669923,669461,7.18,2.05,3.95,0.391,9.26,3.09,4.91,0.271,99.9,0.309,87.4,0.284,3.95,4.91,8.86,5.17,3.63,0.93,4.8,0.048,4.5,0.095,0.337,0.25,0.343,0.159,1,5,3,8,0
2025-09-09,2025,776392,SDP,CIN,650633,641793,8.6,3.2,4.1,0.435,6.93,1.82,5.91,0.322,105.2,0.343,100.8,0.318,4.1,5.91,10.01,4.72,7.2,0.96,4.4,0.085,3.0,0.065,0.358,0.173,0.351,0.147,0,2,4,6,1
2025-09-09,2025,776398,NYY,DET,701542,663554,7.2,2.16,5.11,0.415,8.25,2.25,3.28,0.397,111.7,0.342,93.0,0.305,5.11,3.28,8.39,3.35,4.87,1.02,5.62,0.122,1.93,0.102,0.375,0.263,0.329,0.181,0,2,12,14,1
2025-09-09,2025,776389,LAD,COL,686218,608566,11.69,2.82,4.4,0.368,2.08,6.23,9.27,0.4,98.9,0.318,92.8,0.296,4.4,9.27,13.67,5.14,6.41,1.01,4.0,0.081,3.0,0.132,0.36,0.223,0.329,0.191,1,7,2,9,0
2025-09-09,2025,776390,LAA,MIN,543294,805673,3.91,4.26,5.87,0.461,9.35,3.46,5.23,0.38,86.2,0.285,91.5,0.296,5.87,5.23,11.1,7.2,8.75,0.99,3.0,0.048,3.0,0.125,0.34,0.209,0.349,0.18,1,12,2,14,1
2025-09-09,2025,776403,CLE,KCR,676282,702070,10.45,5.23,2.57,0.393,5.49,4.58,6.76,0.348,83.3,0.269,95.4,0.329,2.57,6.76,9.33,4.05,2.91,0.97,7.0,0.103,5.14,0.081,0.319,0.151,0.343,0.198,1,2,0,2,1
2025-09-09,2025,776388,CHW,TBR,672782,605288,10.41,4.63,3.88,0.381,8.2,3.08,4.4,0.55,102.9,0.329,105.7,0.321,3.88,4.4,8.28,6.71,3.66,1.01,5.4,0.143,4.15,0.111,0.348,0.149,0.329,0.151,0,4,5,9,1
2025-09-09,2025,776401,BAL,PIT,680694,681347,13.5,1.8,3.35,0.333,9.0,2.37,2.94,0.365,95.9,0.322,98.4,0.324,3.35,2.94,6.29,4.75,3.78,0.98,4.4,0.085,1.5,0.045,0.332,0.169,0.323,0.139,1,3,2,5,1
2025-09-09,2025,776402,ATL,CHC,675911,690990,3.93,3.93,8.0,0.394,10.36,2.59,2.9,0.339,97.3,0.309,91.1,0.299,8.0,2.9,10.9,8.2,6.25,1.02,3.21,0.094,1.29,0.127,0.344,0.182,0.332,0.206,0,1,6,7,1
2025-09-09,2025,776396,ATH,BOS,605488,813349,7.12,3.38,4.98,0.35,8.6,3.2,4.1,0.435,100.6,0.307,89.2,0.303,4.98,4.1,9.08,4.91,5.0,1.05,3.0,0.018,4.4,0.085,0.348,0.27,0.337,0.187,0,0,6,6,1
2025-09-09,2025,776397,MIA,WSN,800049,680730,6.3,0.9,3.65,0.474,6.65,3.13,6.8,0.359,92.7,0.301,107.1,0.331,3.65,6.8,10.45,8.49,3.49,0.97,6.0,0.0,4.8,0.119,0.339,0.167,0.336,0.189,0,5,7,12,1
2025-09-10,2025,776373,SEA,STL,669302,700241,11.28,2.05,3.8,0.386,5.53,1.63,4.92,0.542,98.9,0.313,88.9,0.288,3.8,4.92,8.72,4.58,3.65,0.93,4.2,0.051,5.73,0.041,0.336,0.25,0.341,0.158,1,4,2,6,1
2025-09-10,2025,776385,TOR,HOU,621244,669920,7.94,3.18,4.91,0.525,9.55,1.66,5.46,0.394,104.6,0.33,91.3,0.293,4.91,5.46,10.37,4.85,3.78,1.0,5.14,0.085,0.0,0.086,0.372,0.196,0.356,0.155,0,2,3,5,0
2025-09-10,2025,776375,TEX,MIL,518876,642547,7.11,1.14,4.0,0.34,11.25,3.86,2.04,0.368,105.1,0.329,108.5,0.347,4.0,2.04,6.04,5.53,3.65,1.01,3.6,0.103,1.8,0.085,0.319,0.156,0.341,0.183,1,6,3,9,1
2025-09-10,2025,776374,SFG,ARI,693313,593958,4.6,4.6,6.34,0.49,6.18,3.58,3.91,0.488,101.4,0.302,95.3,0.293,6.34,3.91,10.25,4.89,5.67,0.95,4.4,0.085,3.86,0.068,0.344,0.189,0.366,0.229,0,3,5,8,1
2025-09-10,2025,776377,SDP,CIN,601713,671096,10.01,2.73,3.69,0.342,9.85,1.59,3.08,0.317,99.0,0.301,98.4,0.306,3.69,3.08,6.77,4.61,6.55,0.96,2.4,0.111,5.79,0.062,0.34,0.151,0.34,0.166,0,1,2,3,0
2025-09-10,2025,776383,NYY,DET,607074,656427,6.3,3.9,3.78,0.524,8.31,2.08,3.23,0.427,112.6,0.339,124.1,0.396,3.78,3.23,7.01,5.72,4.6,1.02,4.2,0.078,6.0,0.086,0.374,0.265,0.354,0.211,0,1,11,12,0
2025-09-10,2025,776386,MIA,WSN,691587,663623,9.15,3.66,6.46,0.356,5.48,5.91,8.45,0.43,102.2,0.322,106.9,0.328,6.46,8.45,14.91,6.93,3.99,0.97,8.4,0.116,12.0,0.104,0.348,0.148,0.337,0.191,1,8,3,11,0
2025-09-10,2025,776384,PHI,NYM,650911,605280,10.05,2.01,1.59,0.6,7.3,4.38,3.23,0.507,109.7,0.346,122.9,0.383,1.59,3.23,4.82,3.46,5.96,1.02,0.6,0.038,2.4,0.082,0.357,0.245,0.346,0.217,1,11,3,14,1
2025-09-10,2025,776376,LAA,MIN,570632,671737,7.04,1.76,2.56,0.447,8.59,3.07,4.04,0.383,88.6,0.292,91.3,0.296,2.56,4.04,6.6,7.69,10.15,0.99,9.0,0.118,2.45,0.07,0.334,0.213,0.352,0.178,1,4,3,7,0
2025-09-10,2025,776382,CLE,KCR,671106,680742,8.03,5.47,5.54,0.415,11.88,4.32,1.95,0.571,84.3,0.276,90.6,0.312,5.54,1.95,7.49,4.18,2.68,0.97,9.0,0.108,4.4,0.085,0.347,0.163,0.342,0.196,0,3,4,7,1
2025-09-10,2025,776378,CHW,TBR,680732,643377,7.36,2.45,9.42,0.385,13.5,4.15,4.53,0.435,102.0,0.321,105.8,0.32,9.42,4.53,13.95,5.88,3.88,1.01,6.75,0.125,4.4,0.085,0.347,0.152,0.327,0.15,1,6,5,11,1
2025-09-10,2025,776387,BAL,PIT,669330,694973,7.2,0.0,4.15,0.375,10.48,1.59,2.73,0.434,96.3,0.322,95.6,0.312,4.15,2.73,6.88,4.31,3.91,0.98,4.4,0.085,0.6,0.055,0.337,0.175,0.322,0.138,1,2,1,3,0
2025-09-10,2025,776381,ATL,CHC,519242,592791,13.14,0.73,1.77,0.28,5.73,0.82,3.33,0.382,94.4,0.299,93.6,0.306,1.77,3.33,5.1,8.93,6.25,1.02,0.0,0.083,4.5,0.038,0.373,0.208,0.334,0.162,0,2,3,5,0
2025-09-10,2025,776379,ATH,BOS,686930,801139,9.0,5.0,4.59,0.286,11.25,6.75,6.15,0.227,100.7,0.305,105.1,0.335,4.59,6.15,10.74,5.05,4.69,1.05,4.4,0.085,4.4,0.085,0.335,0.205,0.332,0.181,1,5,4,9,1
2025-09-10,2025,776380,LAD,COL,605483,607536,9.14,4.15,3.1,0.538,8.7,1.8,4.08,0.379,97.1,0.323,97.5,0.317,3.1,4.08,7.18,5.18,6.75,1.01,1.5,0.083,6.92,0.036,0.332,0.227,0.339,0.169,1,9,0,9,0
2025-09-11,2025,776369,TOR,HOU,592332,664299,7.52,1.39,3.55,0.43,8.8,5.87,4.19,0.273,102.5,0.324,91.5,0.293,3.55,4.19,7.74,4.93,4.15,1.0,2.4,0.085,9.0,0.208,0.37,0.195,0.356,0.154,1,6,0,6,1
2025-09-11,2025,776362,SEA,LAA,682243,667755,5.91,2.53,6.95,0.403,10.02,4.35,4.89,0.611,98.5,0.311,86.8,0.284,6.95,4.89,11.84,3.86,6.14,0.93,2.25,0.059,2.4,0.127,0.337,0.248,0.343,0.212,1,7,6,13,0
2025-09-11,2025,776365,SDP,COL,681190,685326,7.0,1.0,3.37,0.5,5.79,6.75,8.19,0.417,103.0,0.332,92.2,0.294,3.37,8.19,11.56,5.15,7.04,0.96,1.0,0.03,3.0,0.083,0.339,0.152,0.328,0.19,1,2,0,2,0
2025-09-11,2025,776371,PHI,NYM,666200,656849,12.69,3.58,2.68,0.397,10.36,5.18,2.57,0.597,106.1,0.334,119.8,0.37,2.68,2.57,5.25,3.46,7.08,1.02,1.8,0.068,3.86,0.088,0.359,0.246,0.361,0.234,1,6,4,10,1
2025-09-11,2025,776364,CHW,TBR,681343,693855,7.67,3.07,4.79,0.43,12.84,3.1,3.4,0.462,104.4,0.347,105.4,0.321,4.79,3.4,8.19,4.92,4.33,1.01,6.75,0.109,4.4,0.085,0.334,0.087,0.31,0.182,1,5,1,6,1
2025-09-11,2025,776367,MIA,WSN,677960,669022,8.6,3.2,4.1,0.435,9.0,4.8,4.68,0.381,94.9,0.302,78.1,0.254,4.1,4.68,8.78,6.71,4.84,0.97,4.4,0.085,11.08,0.113,0.343,0.165,0.291,0.157,1,5,0,5,1
2025-09-11,2025,776370,CLE,KCR,668909,663568,8.06,3.51,5.18,0.447,4.85,0.69,2.3,0.524,84.2,0.275,102.2,0.318,5.18,2.3,7.48,4.68,2.64,0.97,3.0,0.131,3.0,0.0,0.348,0.163,0.334,0.191,1,3,2,5,1
2025-09-11,2025,776372,BAL,PIT,700249,670912,10.35,3.6,4.65,0.526,10.12,3.86,3.9,0.295,95.3,0.32,94.1,0.319,4.65,3.9,8.55,4.18,4.44,0.98,3.6,0.056,7.2,0.16,0.333,0.172,0.321,0.136,1,3,2,5,1
2025-09-11,2025,776368,NYY,DET,693645,663947,11.68,3.65,2.01,0.404,6.75,5.79,4.97,0.552,107.6,0.315,95.2,0.309,2.01,4.97,6.98,7.36,4.43,1.02,8.1,0.12,0.0,0.085,0.353,0.246,0.327,0.212,1,9,3,12,1
2025-09-12,2025,776357,SDP,COL,676664,685299,3.72,1.86,6.98,0.353,8.2,2.39,4.71,0.309,101.7,0.328,91.4,0.3,6.98,4.71,11.69,4.86,6.67,0.96,3.27,0.091,8.0,0.114,0.339,0.151,0.336,0.167,0,2,4,6,1
2025-09-12,2025,776345,SEA,LAA,622491,579328,9.67,2.82,6.15,0.452,6.95,4.5,6.79,0.346,103.4,0.319,87.3,0.283,6.15,6.79,12.94,3.73,5.82,0.93,4.8,0.085,9.56,0.122,0.339,0.247,0.326,0.186,1,2,1,3,0
2025-09-12,2025,776354,PHI,KCR,621111,547179,6.57,6.57,7.04,0.447,9.12,1.82,4.33,0.459,112.9,0.358,101.0,0.314,7.04,4.33,11.37,3.65,2.96,1.02,9.0,0.158,0.9,0.029,0.36,0.246,0.334,0.193,1,8,2,10,1
2025-09-12,2025,776353,TOR,BAL,605135,669432,9.67,4.67,3.63,0.459,8.91,1.35,2.01,0.478,114.3,0.349,97.0,0.327,3.63,2.01,5.64,4.93,4.09,1.0,3.0,0.094,0.64,0.093,0.379,0.227,0.333,0.17,1,6,1,7,0
2025-09-12,2025,776351,WSN,PIT,695418,656605,8.25,4.12,4.86,0.467,10.73,2.59,4.38,0.529,106.6,0.327,95.9,0.313,4.86,4.38,9.24,5.1,4.09,1.0,2.0,0.121,3.6,0.075,0.336,0.189,0.319,0.141,1,6,5,11,0
2025-09-12,2025,776350,SFG,LAD,434378,808967,10.48,2.22,1.67,0.387,10.05,1.88,2.91,0.554,112.5,0.347,101.4,0.311,1.67,2.91,4.58,5.15,5.34,0.95,2.4,0.095,5.54,0.113,0.344,0.188,0.361,0.227,1,5,1,6,1
2025-09-12,2025,776359,NYM,TEX,804636,594798,10.12,3.38,5.68,0.4,11.51,2.21,3.4,0.417,116.1,0.367,106.2,0.334,5.68,3.4,9.08,7.23,5.49,0.96,4.4,0.085,2.57,0.021,0.36,0.232,0.318,0.155,0,3,8,11,1
2025-09-12,2025,776363,BOS,NYY,608337,661563,7.67,3.99,3.22,0.472,7.01,6.31,4.2,0.24,105.4,0.335,110.2,0.335,3.22,4.2,7.42,5.18,8.01,1.06,3.6,0.115,1.29,0.138,0.335,0.187,0.373,0.269,0,1,4,5,1
2025-09-12,2025,776356,MIL,STL,682990,669467,7.15,2.78,3.9,0.591,8.64,4.32,5.23,0.602,106.7,0.345,88.4,0.284,3.9,5.23,9.13,4.08,4.23,1.0,4.15,0.056,7.8,0.09,0.343,0.158,0.347,0.154,1,8,2,10,0
2025-09-12,2025,776366,MIA,DET,645261,669373,8.91,1.62,3.06,0.455,9.17,1.83,2.86,0.425,94.7,0.297,95.2,0.311,3.06,2.86,5.92,6.52,5.26,0.97,5.4,0.077,1.29,0.118,0.344,0.165,0.321,0.174,1,8,2,10,1
2025-09-12,2025,776361,CLE,CHW,676440,527048,6.0,3.3,5.28,0.449,7.36,2.45,3.97,0.365,87.0,0.279,102.0,0.32,5.28,3.97,9.25,4.29,4.32,0.97,6.0,0.078,4.5,0.056,0.319,0.152,0.35,0.153,1,4,0,4,0
2025-09-12,2025,776352,CHC,TBR,571510,669358,7.28,2.43,4.73,0.371,10.98,3.2,5.23,0.463,93.4,0.308,92.3,0.303,4.73,5.23,9.96,5.24,4.61,0.99,1.8,0.069,6.0,0.087,0.339,0.198,0.321,0.135,1,6,4,10,1
2025-09-12,2025,776355,MIN,ARI,641154,694297,6.35,1.59,4.56,0.4,8.65,1.73,2.92,0.494,94.7,0.308,94.5,0.295,4.56,2.92,7.48,10.15,6.69,0.99,4.4,0.085,6.0,0.081,0.351,0.179,0.327,0.212,1,9,8,17,1
2025-09-12,2025,776360,ATL,HOU,694462,681151,8.89,4.13,3.68,0.479,8.6,3.2,4.1,0.435,94.3,0.296,89.3,0.286,3.68,4.1,7.78,7.24,4.66,1.02,3.86,0.111,4.4,0.085,0.372,0.206,0.342,0.156,0,3,11,14,0
2025-09-12,2025,776358,ATH,CIN,669372,663903,11.12,2.38,3.9,0.507,10.03,3.09,2.34,0.5,106.9,0.333,99.5,0.308,3.9,2.34,6.24,4.91,6.7,1.05,10.0,0.14,7.8,0.141,0.34,0.256,0.349,0.13,1,3,0,3,1
2025-09-13,2025,776336,WSN,PIT,674841,696149,5.59,4.66,4.81,0.5,7.36,2.45,4.51,0.438,105.6,0.323,98.9,0.328,4.81,4.51,9.32,5.29,5.01,1.0,4.4,0.085,4.4,0.085,0.336,0.189,0.321,0.138,0,1,5,6,0
2025-09-13,2025,776343,TOR,BAL,453286,608372,7.0,3.0,5.48,0.277,6.65,1.66,5.97,0.395,104.2,0.329,96.1,0.325,5.48,5.97,11.45,3.49,3.72,1.0,6.92,0.068,6.92,0.067,0.372,0.193,0.371,0.145,1,5,4,9,1
2025-09-13,2025,776328,SFG,LAD,657277,477132,9.68,1.76,2.63,0.593,7.57,2.3,2.71,0.446,104.3,0.305,99.4,0.305,2.63,2.71,5.34,4.96,6.75,0.95,1.8,0.055,5.54,0.054,0.344,0.188,0.361,0.226,0,7,13,20,1
2025-09-13,2025,776333,SEA,LAA,693433,815083,10.01,2.43,3.15,0.513,5.91,2.53,5.12,0.29,105.5,0.327,85.6,0.28,3.15,5.12,8.27,3.27,5.76,0.93,4.8,0.091,4.4,0.085,0.339,0.247,0.343,0.217,1,5,3,8,1
2025-09-13,2025,776341,SDP,COL,656302,687134,11.14,6.43,4.67,0.293,0.0,10.8,14.55,0.438,99.9,0.318,91.6,0.29,4.67,14.55,19.22,3.86,6.04,0.96,3.6,0.14,12.0,0.067,0.339,0.152,0.325,0.187,1,11,3,14,1
2025-09-13,2025,776342,PHI,KCR,592836,686701,4.91,3.51,5.25,0.489,8.64,3.96,4.11,0.192,118.5,0.371,98.7,0.306,5.25,4.11,9.36,3.89,3.15,1.02,9.82,0.109,1.64,0.051,0.361,0.247,0.334,0.191,1,8,6,14,1
2025-09-13,2025,776349,NYM,TEX,687075,571578,10.5,6.0,2.82,0.385,8.03,2.55,4.85,0.487,110.8,0.347,105.8,0.337,2.82,4.85,7.67,6.1,5.62,0.96,4.4,0.085,3.0,0.097,0.358,0.231,0.321,0.155,0,2,3,5,0
2025-09-13,2025,776337,MIN,ARI,657746,669194,11.5,3.5,4.82,0.426,6.82,1.78,3.51,0.427,98.6,0.317,95.2,0.299,4.82,3.51,8.33,10.72,7.54,0.99,7.07,0.088,2.4,0.051,0.354,0.18,0.367,0.23,0,2,5,7,0
2025-09-13,2025,776339,MIL,STL,694819,543243,12.66,4.22,3.1,0.3,10.08,4.23,5.14,0.506,106.9,0.34,90.0,0.29,3.1,5.14,8.24,3.75,4.68,1.0,4.09,0.13,4.8,0.103,0.344,0.157,0.35,0.155,1,9,8,17,1
2025-09-13,2025,776347,MIA,DET,676083,450203,6.35,2.12,4.15,0.456,9.64,5.79,5.42,0.415,99.9,0.315,95.2,0.308,4.15,5.42,9.57,4.78,6.24,0.97,3.46,0.0,5.79,0.182,0.344,0.173,0.319,0.172,1,6,4,10,1
2025-09-13,2025,776348,CLE,CHW,800048,663436,7.04,1.17,2.54,0.48,7.71,4.56,5.1,0.329,84.1,0.277,102.1,0.333,2.54,5.1,7.64,4.64,4.12,0.97,4.5,0.05,6.0,0.105,0.329,0.159,0.334,0.087,1,3,1,4,1
